"","id","wave","age","educ","noveliv","lninc","work"
"3029",29,2,30,"Postgraduate",-0.397164609845565,-5.52595783847192,TRUE
"3030",30,2,27,"College Graduate",-1.05697437970621,-3.1546786064871,TRUE
"3031",31,2,25,"Some College",0.220382589739085,-2.21489650702279,TRUE
"3032",32,2,26,"Some College",-0.502772424363392,-1.28442596259366,TRUE
"3033",33,2,30,"High School Graduate",-0.630071434624155,-6.44138954883088,TRUE
"3034",34,2,46,"College Graduate",-1.09934968207759,NA,FALSE
"3035",35,2,42,"College Graduate",0.678511299912478,-14.976030277975,TRUE
"3036",36,2,49,"Postgraduate",-0.320563866093534,NA,FALSE
"3037",37,2,38,"Postgraduate",0.658170942118278,-11.8154653985049,TRUE
"3038",38,2,43,"College Graduate",-2.76139396942351,-21.0497096531554,TRUE
"3039",39,2,33,"College Graduate",-1.29515555423228,-7.62962907743632,TRUE
"3040",40,2,46,"College Graduate",1.63469958164485,-25.1331460383117,TRUE
"3041",41,2,34,"Some College",0.949003862811702,-9.34196538360334,TRUE
"3042",42,2,31,"Some College",2.47966229631759,-6.81810246677729,TRUE
"3043",43,2,50,"High School Graduate",-1.02171588239209,NA,FALSE
"3044",44,2,34,"High School Graduate",-0.461402844787643,-9.18567234120581,TRUE
"3045",45,2,28,"High School Graduate",-0.780506457767041,-4.97318197617116,TRUE
"3046",46,2,48,"Some College",-0.824907774154576,-28.1329745110819,TRUE
"3047",47,2,51,"College Graduate",0.551346830494766,NA,FALSE
"3048",48,2,38,"College Graduate",0.58019468751034,-11.1068800150127,TRUE
"3049",49,2,47,"Some College",-1.40451082598591,NA,FALSE
"3050",50,2,42,"High School Graduate",0.583017971590105,-18.5645741554224,TRUE
"3051",51,2,23,"High School Graduate",-1.89410660306994,0.103079682708896,TRUE
"3052",52,2,41,"Some College",-0.848618862423702,-15.5735652205538,TRUE
"3053",53,2,23,"Some College",0.629244970310491,-1.1726049975987,TRUE
"3054",54,2,38,"Some College",-1.156522827006,-13.3450762555373,TRUE
"3055",55,2,43,"High School Graduate",0.094850567322062,-19.2695845499859,TRUE
"3056",56,2,44,"Some College",0.499663429525282,-21.915090176274,TRUE
"3057",57,2,34,"Some College",-0.157943053129048,-9.6335082428136,TRUE
"3058",58,2,40,"College Graduate",0.725846797358091,-15.4249208880179,TRUE
"3059",59,2,38,"Postgraduate",-0.406615260994395,-12.8912738684047,TRUE
"3060",60,2,42,"College Graduate",-1.56595078413393,-16.2602923794379,TRUE
"3061",61,2,48,"College Graduate",-0.651885703900859,-24.5444838047087,TRUE
"3062",62,2,46,"High School Graduate",1.08654648770034,-24.8811336887768,TRUE
"3063",63,2,48,"High School Graduate",-0.090176474725558,NA,FALSE
"3064",64,2,49,"High School Graduate",0.0862755044317921,NA,FALSE
"3065",65,2,41,"High School Graduate",1.01826624698647,-17.1559515953919,TRUE
"3066",66,2,32,"Postgraduate",-0.408611961833175,-6.94586125031592,TRUE
"3067",67,2,48,"College Graduate",0.82722705878555,-25.1800254323793,TRUE
"3068",68,2,37,"High School Graduate",-0.343952901381555,-11.5385733681579,TRUE
"3069",69,2,31,"College Graduate",-0.367157559182642,-5.26114261607561,TRUE
"3070",70,2,47,"College Graduate",0.775704413136573,-24.3936264014715,TRUE
"3071",71,2,45,"Postgraduate",0.131630682984737,-23.3484767805556,TRUE
"3072",72,2,37,"College Graduate",-0.473598031784241,-11.8379250580422,TRUE
"3073",73,2,42,"College Graduate",0.240427479275555,-17.3731008032725,TRUE
"3074",74,2,22,"College Graduate",-0.692775901395171,-0.0574047007092471,TRUE
"3075",75,2,36,"Some College",-0.239625343710834,-10.1034866344394,TRUE
"3076",76,2,41,"Postgraduate",-0.588302495867633,-17.9961152230191,TRUE
"3077",77,2,27,"High School Graduate",0.369228642521534,-3.39470816946381,TRUE
"3078",78,2,40,"Postgraduate",-0.769370912354603,-15.738642357005,TRUE
"3079",79,2,40,"College Graduate",-0.873590572080198,-15.0598558535458,TRUE
"3080",80,2,36,"High School Graduate",-1.23549606899261,-9.59440794582662,TRUE
"3081",81,2,41,"High School Graduate",-0.222120483304865,-16.4222653185466,TRUE
"3082",82,2,49,"College Graduate",-1.34777171445212,NA,FALSE
"3083",83,2,32,"Some College",-0.460109123760145,-7.69733814977515,TRUE
"3084",84,2,49,"Postgraduate",-1.86414335630555,NA,FALSE
"3085",85,2,49,"College Graduate",1.51805006567207,-28.4035857709636,TRUE
"3086",86,2,26,"Postgraduate",0.260905824405022,-5.07326724504772,TRUE
"3087",87,2,35,"High School Graduate",0.426993693956367,-11.5776068291275,TRUE
"3088",88,2,42,"College Graduate",1.07044034183062,-19.6816228293039,TRUE
"3089",89,2,32,"Some College",-0.058953377693955,-6.76273701177118,TRUE
"3090",90,2,50,"Some College",0.856207065597312,NA,FALSE
"3091",91,2,26,"High School Graduate",0.819721977582983,-1.29609851767334,TRUE
"3092",92,2,41,"High School Graduate",0.468390825118892,-18.0939096326484,TRUE
"3093",93,2,27,"Postgraduate",-0.470766722324174,-4.89328323473883,TRUE
"3094",94,2,51,"Some College",-0.901809661368868,NA,FALSE
"3095",95,2,30,"High School Graduate",0.172472520513839,-4.03178668720184,TRUE
"3096",96,2,46,"High School Graduate",-0.176451681969849,NA,FALSE
"3097",97,2,33,"Postgraduate",0.879701354517383,-6.81801354811081,TRUE
"3098",98,2,34,"High School Graduate",-0.75435256246967,-8.85329182939713,TRUE
"3099",99,2,25,"High School Graduate",-0.953576116924229,-1.89559525035954,TRUE
"3100",100,2,38,"College Graduate",0.772047811059631,-14.4285373455734,TRUE
"3101",101,2,22,"Postgraduate",0.637072776010388,0.38196982699622,TRUE
"3102",102,2,37,"Some College",-0.618585004774588,-11.458298645497,TRUE
"3103",103,2,36,"Some College",-1.66012757256522,-10.9870379101669,TRUE
"3104",104,2,46,"College Graduate",-1.82864291254341,NA,FALSE
"3105",105,2,40,"Some College",-0.447270210434001,-15.8400855644956,TRUE
"3106",106,2,50,"High School Graduate",0.234038434272657,NA,FALSE
"3107",107,2,31,"High School Graduate",0.500334255324617,-8.39616288850348,TRUE
"3108",108,2,29,"High School Graduate",0.661249385776294,-3.92987764684527,TRUE
"3109",109,2,32,"Postgraduate",-1.38382113575997,-7.24918231535408,TRUE
"3110",110,2,29,"Some College",1.15858187442801,-3.61385378601179,TRUE
"3111",111,2,48,"Postgraduate",-0.187251890112986,-27.0015507514313,TRUE
"3112",112,2,26,"Postgraduate",-1.87745326658782,0.183608952170889,TRUE
"3113",113,2,46,"High School Graduate",-0.456104824542171,-23.0200536808479,TRUE
"3114",114,2,51,"Postgraduate",-0.00527780603920281,NA,FALSE
"3115",115,2,28,"Some College",-1.72019492407719,-4.45379500985678,TRUE
"3116",116,2,32,"Postgraduate",-2.74899337955966,-7.28453724605165,TRUE
"3117",117,2,49,"Postgraduate",-1.36268437955423,NA,FALSE
"3118",118,2,30,"College Graduate",1.39180477383355,-5.59481839863438,TRUE
"3119",119,2,27,"Postgraduate",-1.0872119583409,-3.01756320287153,TRUE
"3120",120,2,34,"Some College",-0.772449535911406,-7.47845294951457,TRUE
"3121",121,2,32,"Some College",1.45821454468683,-5.99625990850042,TRUE
"3122",122,2,49,"College Graduate",1.28860451236663,-27.5339048246102,TRUE
"3123",123,2,43,"College Graduate",1.17222451824955,-18.6483446724385,TRUE
"3124",124,2,23,"Some College",1.95795537551893,-0.990577739254391,TRUE
"3125",125,2,44,"Postgraduate",1.33645139213365,-19.8828281449932,TRUE
"3126",126,2,46,"College Graduate",0.824005390530318,-21.7709130962044,TRUE
"3127",127,2,23,"Some College",-1.2357879395605,-1.63189891943841,TRUE
"3128",128,2,41,"High School Graduate",1.66233976339086,-17.5663681444219,TRUE
"3129",129,2,39,"Postgraduate",0.0686110166180456,-12.7983263345958,TRUE
"3130",130,2,46,"High School Graduate",-0.494857617776497,-23.9453226089986,TRUE
"3131",131,2,29,"Some College",1.48414933789663,-3.78938673141814,TRUE
"3132",132,2,30,"Postgraduate",-1.01000590642041,-6.90815102144145,TRUE
"3133",133,2,35,"College Graduate",0.494683731442859,-10.5863860004938,TRUE
"3134",134,2,35,"Postgraduate",1.18032296773011,-8.67880644460745,TRUE
"3135",135,2,25,"College Graduate",-0.293769586022852,-3.11243174041132,TRUE
"3136",136,2,35,"Postgraduate",0.499000074339225,-8.63674859259122,TRUE
"3137",137,2,46,"High School Graduate",-1.11531264890908,NA,FALSE
"3138",138,2,45,"Some College",0.760073929093929,-20.5866771142195,TRUE
"3139",139,2,42,"Postgraduate",-0.926185444258507,-17.4959067379448,TRUE
"3140",140,2,40,"College Graduate",-1.24893828075373,NA,FALSE
"3141",141,2,27,"College Graduate",0.035270090499023,-4.78565865845418,TRUE
"3142",142,2,29,"High School Graduate",0.523509395629591,-6.79713591437591,TRUE
"3143",143,2,31,"High School Graduate",-0.82131735028098,-5.79597268888685,TRUE
"3144",144,2,50,"Postgraduate",-0.555667315057225,NA,FALSE
"3145",145,2,49,"Postgraduate",-1.71945469309913,NA,FALSE
"3146",146,2,46,"College Graduate",0.968980080315611,-24.5801006370638,TRUE
"3147",147,2,48,"Postgraduate",-0.289654670034359,NA,FALSE
"3148",148,2,51,"Some College",-0.724089498374464,NA,FALSE
"3149",149,2,34,"Some College",2.10319497487987,-8.73868005689455,TRUE
"3150",150,2,31,"Postgraduate",-0.668133087486193,-6.12612422207138,TRUE
"3151",151,2,31,"High School Graduate",1.3544885001659,-4.82687368352051,TRUE
"3152",152,2,25,"High School Graduate",1.43808883947513,-1.38402426110036,TRUE
"3153",153,2,45,"Some College",-0.627516766026596,-21.319201435157,TRUE
"3154",154,2,50,"Postgraduate",1.10941597864022,-28.6627244785921,TRUE
"3155",155,2,27,"College Graduate",-1.43049543018728,-3.09316287274646,TRUE
"3156",156,2,40,"College Graduate",0.573159787325769,-16.1439221458174,TRUE
"3157",157,2,40,"Some College",-1.23725653878639,-17.2615451316518,TRUE
"3158",158,2,50,"College Graduate",0.605802757295083,NA,FALSE
"3159",159,2,30,"Some College",-0.943066405381116,-6.1151896451572,TRUE
"3160",160,2,27,"Some College",-0.751064980455531,-3.13747681266377,TRUE
"3161",161,2,43,"High School Graduate",0.229534709537653,-19.466586708723,TRUE
"3162",162,2,46,"College Graduate",0.971883677334857,NA,FALSE
"3163",163,2,34,"College Graduate",-0.234711836595968,-9.51176183987474,TRUE
"3164",164,2,23,"High School Graduate",-0.496038752998128,-1.13439277152683,TRUE
"3165",165,2,50,"College Graduate",1.30282561310686,NA,FALSE
"3166",166,2,28,"High School Graduate",-2.02635546961645,-4.26518480448996,TRUE
"3167",167,2,35,"Postgraduate",-2.39859846472167,-10.352832998692,TRUE
"3168",168,2,49,"Postgraduate",0.816085610386298,NA,FALSE
"3169",169,2,32,"College Graduate",1.163706051767,-5.36062701642612,TRUE
"3170",170,2,28,"College Graduate",-1.7010990487185,-4.98375474109205,TRUE
"3171",171,2,33,"Some College",0.343778840936154,-8.05062214795486,TRUE
"3172",172,2,50,"College Graduate",0.396677867640492,NA,FALSE
"3173",173,2,28,"Postgraduate",0.564225642597099,-2.85910716443979,TRUE
"3174",174,2,30,"Some College",1.15856241887478,-6.86775506816952,TRUE
"3175",175,2,22,"Postgraduate",-0.134275049702096,-0.905144568331541,TRUE
"3176",176,2,51,"High School Graduate",1.3196968070016,NA,FALSE
"3177",177,2,36,"High School Graduate",-0.0748239887745212,-12.1169154605826,TRUE
"3178",178,2,39,"Some College",1.08476907345591,-11.9670853948516,TRUE
"3179",179,2,27,"College Graduate",1.35026537229837,-1.94274608203835,TRUE
"3180",180,2,48,"Postgraduate",-0.435646869503687,-26.7380132003271,TRUE
"3181",181,2,25,"High School Graduate",0.946245623285329,-0.779432893186765,TRUE
"3182",182,2,34,"College Graduate",1.10242889171987,-9.23941398774064,TRUE
"3183",183,2,29,"Postgraduate",-0.519650679147596,-5.0726082156994,TRUE
"3184",184,2,51,"Some College",-0.73603257715493,NA,FALSE
"3185",185,2,25,"Postgraduate",0.886466732249532,-1.20207284448336,TRUE
"3186",186,2,49,"High School Graduate",0.927756996266414,NA,FALSE
"3187",187,2,46,"College Graduate",-0.98180248518797,-23.5048835083981,TRUE
"3188",188,2,23,"High School Graduate",-0.0922807979402334,-2.66042614027513,TRUE
"3189",189,2,30,"High School Graduate",-0.382157326328688,-6.96634195447821,TRUE
"3190",190,2,32,"Some College",-0.136271058356648,-7.71193713666396,TRUE
"3191",191,2,43,"College Graduate",-0.165935647814825,-20.2799234376102,TRUE
"3192",192,2,23,"High School Graduate",-0.112597079036855,-1.18100284580202,TRUE
"3193",193,2,44,"High School Graduate",0.0623330560048185,-21.5477450924079,TRUE
"3194",194,2,30,"Postgraduate",-1.68038997460968,-4.77490407507639,TRUE
"3195",195,2,41,"College Graduate",-0.914769146809839,-16.3199769126418,TRUE
"3196",196,2,46,"Postgraduate",0.574814835703506,-24.0948102127822,TRUE
"3197",197,2,30,"High School Graduate",-0.819284257998161,-6.0157934224008,TRUE
"3198",198,2,43,"College Graduate",-0.439586102508791,-18.5292464100688,TRUE
"3199",199,2,38,"Postgraduate",0.942267479068489,-11.9380912087469,TRUE
"3200",200,2,38,"Postgraduate",-0.373009316127009,-13.3981314158233,TRUE
"3201",201,2,41,"Some College",-2.16753315559881,-17.4152637692022,TRUE
"3202",202,2,29,"College Graduate",-0.0922944367469172,-5.15720425777953,TRUE
"3203",203,2,46,"College Graduate",-0.490600194792483,NA,FALSE
"3204",204,2,49,"High School Graduate",0.204748097085859,-30.3542564900833,TRUE
"3205",205,2,42,"High School Graduate",1.36358719427328,-16.4027634016932,TRUE
"3206",206,2,22,"High School Graduate",-0.890774092896021,0.659303257151291,TRUE
"3207",207,2,34,"Postgraduate",-0.320677111180131,-8.14546144532055,TRUE
"3208",208,2,40,"College Graduate",1.63214304873366,-16.4615775470684,TRUE
"3209",209,2,50,"College Graduate",0.671181973014199,NA,FALSE
"3210",210,2,45,"High School Graduate",1.8805914241068,-22.236875672537,TRUE
"3211",211,2,40,"Some College",0.369060920891887,-15.1533180968038,TRUE
"3212",212,2,40,"High School Graduate",1.61929736289722,-15.2247162079147,TRUE
"3213",213,2,43,"Postgraduate",1.34204732431032,-16.7691354415549,TRUE
"3214",214,2,42,"Postgraduate",1.06370942785002,-18.4959699334248,TRUE
"3215",215,2,26,"Some College",2.52496895569064,-1.78748244614334,TRUE
"3216",216,2,41,"College Graduate",1.03799641438921,-16.156475916786,TRUE
"3217",217,2,34,"College Graduate",0.500374063638748,-8.07846101029478,TRUE
"3218",218,2,45,"College Graduate",-0.778599116025492,NA,FALSE
"3219",219,2,30,"Some College",-0.247092990561107,-3.11011092222591,TRUE
"3220",220,2,23,"High School Graduate",2.1608972380164,-1.35624851715253,TRUE
"3221",221,2,24,"High School Graduate",0.0852790570312425,-3.80312746939692,TRUE
"3222",222,2,40,"College Graduate",0.615956195373692,-15.0052623166349,TRUE
"3223",223,2,45,"Postgraduate",-0.492143016513333,-21.0068408380418,TRUE
"3224",224,2,46,"High School Graduate",-1.21382061217458,NA,FALSE
"3225",225,2,27,"Postgraduate",0.925254988994575,-2.71944423826451,TRUE
"3226",226,2,47,"High School Graduate",-0.250422588390145,-24.2633765896588,TRUE
"3227",227,2,40,"Postgraduate",-0.795089555993365,-13.8588810964751,TRUE
"3228",228,2,45,"High School Graduate",-1.30397171645125,-24.5062204108138,TRUE
"3229",229,2,22,"College Graduate",1.75258007084072,-0.36988259778007,TRUE
"3230",230,2,26,"Some College",-1.07111041439813,-2.26920192379351,TRUE
"3231",231,2,50,"Some College",0.154634848178932,NA,FALSE
"3232",232,2,28,"Postgraduate",-0.766405856335849,-3.93219833809249,TRUE
"3233",233,2,22,"Postgraduate",0.317010716351286,-1.24302360250776,TRUE
"3234",234,2,42,"College Graduate",0.825569283035553,-18.2789748637347,TRUE
"3235",235,2,23,"High School Graduate",1.53470065617512,-1.70287652548448,TRUE
"3236",236,2,45,"Postgraduate",-0.0369522274507009,-22.076463915996,TRUE
"3237",237,2,29,"Some College",-0.687757661710582,-5.29175555139579,TRUE
"3238",238,2,32,"High School Graduate",1.00853650265218,-8.09016909125744,TRUE
"3239",239,2,36,"Some College",-0.86077621579945,-10.7602561919331,TRUE
"3240",240,2,35,"College Graduate",2.09045942078897,-10.9494742389167,TRUE
"3241",241,2,28,"Some College",0.669003559574872,-4.01545353753137,TRUE
"3242",242,2,41,"College Graduate",1.4138762848661,-18.9121155798387,TRUE
"3243",243,2,22,"High School Graduate",1.09469965975309,-0.199940920941685,TRUE
"3244",244,2,35,"Postgraduate",-0.413887883926774,-9.84835113826044,TRUE
"3245",245,2,34,"College Graduate",-1.03489390898894,-10.318451607851,TRUE
"3246",246,2,31,"Some College",0.448875728469254,-5.37126171379066,TRUE
"3247",247,2,34,"Some College",-0.371056081573864,-10.4925903573678,TRUE
"3248",248,2,38,"College Graduate",-1.09271719119553,-12.9827090098407,TRUE
"3249",249,2,25,"Some College",-1.21662024763196,-4.40444531611125,TRUE
"3250",250,2,31,"High School Graduate",1.65762778974581,-6.60118485971725,TRUE
"3251",251,2,43,"High School Graduate",-0.517084470035102,-18.2730790446653,TRUE
"3252",252,2,42,"Postgraduate",-0.530692722676629,-17.2555569762886,TRUE
"3253",253,2,29,"College Graduate",1.2545741841636,-4.7858737730696,TRUE
"3254",254,2,32,"High School Graduate",0.703821380129623,-7.62488214441627,TRUE
"3255",255,2,41,"College Graduate",-1.16926937874735,-16.860889950728,TRUE
"3256",256,2,49,"High School Graduate",1.12651165521993,NA,FALSE
"3257",257,2,50,"Postgraduate",1.44714933444517,NA,FALSE
"3258",258,2,38,"Postgraduate",0.537303102991355,-13.1475991439926,TRUE
"3259",259,2,31,"Postgraduate",-0.861390670425947,-6.39383710320448,TRUE
"3260",260,2,46,"High School Graduate",-1.63477930480016,NA,FALSE
"3261",261,2,35,"Postgraduate",-1.07322656022485,-10.5922390026445,TRUE
"3262",262,2,48,"High School Graduate",-0.627520298984126,NA,FALSE
"3263",263,2,23,"Postgraduate",-0.248986895767051,-1.31775232689206,TRUE
"3264",264,2,28,"College Graduate",-1.17974919781756,-4.14506589165644,TRUE
"3265",265,2,49,"College Graduate",-0.411202277561453,NA,FALSE
"3266",266,2,30,"College Graduate",-0.863720464672718,-6.00449810576744,TRUE
"3267",267,2,39,"High School Graduate",1.25004718206064,-14.7984280382973,TRUE
"3268",268,2,30,"College Graduate",-1.04034356969367,-5.34719271316514,TRUE
"3269",269,2,44,"Some College",-0.5290043883859,-20.1452635280504,TRUE
"3270",270,2,46,"Postgraduate",1.5931895652616,-22.6942686123948,TRUE
"3271",271,2,51,"Some College",1.27131034634487,NA,FALSE
"3272",272,2,47,"College Graduate",0.283868613053608,-25.1129051911591,TRUE
"3273",273,2,31,"Some College",-0.307188514464094,-7.17408058665072,TRUE
"3274",274,2,38,"High School Graduate",-2.0285260575655,-13.465090156412,TRUE
"3275",275,2,41,"College Graduate",1.43918335180523,-16.8081103649524,TRUE
"3276",276,2,42,"High School Graduate",0.547990314568962,-17.3209966819426,TRUE
"3277",277,2,44,"College Graduate",-1.015515733581,-20.0229461287542,TRUE
"3278",278,2,29,"High School Graduate",-0.338923901625283,-4.79161978211846,TRUE
"3279",279,2,23,"Postgraduate",1.15876229908357,-0.139627024797901,TRUE
"3280",280,2,29,"High School Graduate",1.27558058132094,-8.07786098631295,TRUE
"3281",281,2,41,"Postgraduate",0.308501568236331,-16.709710158046,TRUE
"3282",282,2,24,"Postgraduate",1.01357386152848,-1.90204188738903,TRUE
"3283",283,2,43,"Some College",1.43134211521529,-19.3164970033053,TRUE
"3284",284,2,28,"College Graduate",0.770268350364438,-5.66333909888449,TRUE
"3285",285,2,45,"High School Graduate",0.0763390576661897,-23.4421472813241,TRUE
"3286",286,2,30,"High School Graduate",-0.764249423798478,-5.21567009958487,TRUE
"3287",287,2,47,"Postgraduate",1.20690979738081,-24.7261130398747,TRUE
"3288",288,2,42,"Some College",-0.0103018164982253,-18.6261432629831,TRUE
"3289",289,2,49,"High School Graduate",-0.418107817849637,NA,FALSE
"3290",290,2,25,"College Graduate",-0.698339583679423,-1.12624071596437,TRUE
"3291",291,2,49,"Some College",-0.288147816512617,NA,FALSE
"3292",292,2,41,"Postgraduate",-0.974734759156864,-16.6023930312643,TRUE
"3293",293,2,22,"Some College",0.295909827933007,-0.568898375444453,TRUE
"3294",294,2,39,"Some College",0.989523100785296,-16.1147578236233,TRUE
"3295",295,2,45,"Postgraduate",-0.110550850074284,-21.7878543502755,TRUE
"3296",296,2,51,"Postgraduate",1.10370131946344,NA,FALSE
"3297",297,2,50,"College Graduate",-0.315524213151423,NA,FALSE
"3298",298,2,36,"College Graduate",1.57157181732303,-9.67785044736776,TRUE
"3299",299,2,41,"Some College",-0.874079546072097,-17.536226556448,TRUE
"3300",300,2,50,"High School Graduate",-0.664857202133376,NA,FALSE
"3301",301,2,33,"Some College",0.223167729843537,-7.21457638941012,TRUE
"3302",302,2,34,"Postgraduate",0.438439576694683,-10.003822773374,TRUE
"3303",303,2,34,"Postgraduate",-2.16040741317735,-10.0377534814784,TRUE
"3304",304,2,48,"Some College",0.584201704075037,-25.0389681906212,TRUE
"3305",305,2,48,"High School Graduate",1.59141717917731,-28.2967522612436,TRUE
"3306",306,2,34,"High School Graduate",-0.0448773018574746,-8.41413167174905,TRUE
"3307",307,2,44,"Some College",-0.142583558305959,-20.0128664280142,TRUE
"3308",308,2,30,"Postgraduate",-0.347000964401431,-3.95493404783235,TRUE
"3309",309,2,32,"College Graduate",0.184024296404493,-6.44831584302613,TRUE
"3310",310,2,33,"Some College",1.24397784285818,-7.87674724660381,TRUE
"3311",311,2,24,"High School Graduate",-0.846602048687486,-2.02946989787645,TRUE
"3312",312,2,37,"Postgraduate",-0.0261175303745483,-12.100761276154,TRUE
"3313",313,2,40,"College Graduate",0.676630388857122,-16.194308805598,TRUE
"3314",314,2,24,"Postgraduate",-0.602571131805668,-0.112538573538402,TRUE
"3315",315,2,51,"High School Graduate",0.374895537595916,NA,FALSE
"3316",316,2,27,"Postgraduate",1.52076723703421,-2.27696458125039,TRUE
"3317",317,2,40,"Some College",0.0372884606342161,-14.7948227291549,TRUE
"3318",318,2,37,"College Graduate",-0.502054447479229,-12.0275452315446,TRUE
"3319",319,2,46,"College Graduate",0.467678965453961,-23.5311745370224,TRUE
"3320",320,2,22,"Postgraduate",-1.0144391185155,-0.0993091655266197,TRUE
"3321",321,2,28,"Postgraduate",0.528403711315241,-3.91377621110947,TRUE
"3322",322,2,39,"Some College",-0.202989881351444,-14.9050186846621,TRUE
"3323",323,2,51,"Some College",-1.37086263966441,NA,FALSE
"3324",324,2,31,"High School Graduate",-0.811895170053163,-6.98899806092351,TRUE
"3325",325,2,46,"College Graduate",-0.47798957109964,-22.6833105220002,TRUE
"3326",326,2,49,"College Graduate",0.187673380250561,-27.8436691799236,TRUE
"3327",327,2,43,"Postgraduate",-0.128176116539843,-19.8004521561526,TRUE
"3328",328,2,25,"College Graduate",1.58538993210124,-0.954640405927034,TRUE
"3329",329,2,46,"College Graduate",-1.92543393829996,NA,FALSE
"3330",330,2,51,"Postgraduate",1.21139035584249,NA,FALSE
"3331",331,2,34,"High School Graduate",1.47101128358146,-8.61069661916141,TRUE
"3332",332,2,27,"High School Graduate",1.38213818093571,-2.60884464352713,TRUE
"3333",333,2,36,"Some College",-1.02054844905589,-10.978849474793,TRUE
"3334",334,2,27,"High School Graduate",3.1850914641754,-3.07604849920446,TRUE
"3335",335,2,25,"Postgraduate",-2.04956356036169,-2.66061019407304,TRUE
"3336",336,2,48,"High School Graduate",-1.00183661199481,NA,FALSE
"3337",337,2,36,"College Graduate",1.43587909419475,-10.5786109512403,TRUE
"3338",338,2,23,"Postgraduate",-0.595876556740478,0.489547370781691,TRUE
"3339",339,2,50,"Postgraduate",0.41299694134121,NA,FALSE
"3340",340,2,41,"High School Graduate",1.08216316551119,-17.2219803526141,TRUE
"3341",341,2,22,"College Graduate",-0.397509335097617,-1.36296111359542,TRUE
"3342",342,2,34,"Postgraduate",0.926908931103021,-7.10602178421033,TRUE
"3343",343,2,35,"High School Graduate",-0.621042108205488,-9.74028217400575,TRUE
"3344",344,2,36,"Postgraduate",-1.37350945431551,-10.8212925538319,TRUE
"3345",345,2,30,"Some College",-0.673104697283744,-5.13511917210951,TRUE
"3346",346,2,42,"Postgraduate",1.82195137335167,-16.802002951552,TRUE
"3347",347,2,32,"Some College",-0.569445261404693,-6.58190595783652,TRUE
"3348",348,2,45,"High School Graduate",-1.44059647409538,NA,FALSE
"3349",349,2,28,"Some College",0.308967398713955,-4.94679891497425,TRUE
"3350",350,2,39,"Postgraduate",1.13151650646575,-14.4825567718365,TRUE
"3351",351,2,26,"College Graduate",-0.842746067941985,-1.56880723307532,TRUE
"3352",352,2,49,"High School Graduate",-1.39229417491678,NA,FALSE
"3353",353,2,27,"College Graduate",-0.432804455088137,-2.27947373414606,TRUE
"3354",354,2,32,"College Graduate",0.249118374870812,-7.25900319328342,TRUE
"3355",355,2,36,"College Graduate",0.326652334256023,-10.2570463142694,TRUE
"3356",356,2,39,"Postgraduate",-0.331598081238202,-13.770829467099,TRUE
"3357",357,2,36,"Some College",-0.64606027180646,-11.1501020186711,TRUE
"3358",358,2,28,"College Graduate",-0.641858026042026,-3.48989346967298,TRUE
"3359",359,2,41,"High School Graduate",0.181637766919628,-16.6697240568405,TRUE
"3360",360,2,49,"Postgraduate",-0.60645368504169,NA,FALSE
"3361",361,2,23,"College Graduate",-0.0755584924538059,1.02162506019445,TRUE
"3362",362,2,32,"Postgraduate",-1.46846646555565,-6.9793234726138,TRUE
"3363",363,2,25,"High School Graduate",0.474449663688756,-3.74131526815974,TRUE
"3364",364,2,45,"High School Graduate",-1.21603681264672,-22.6420099059688,TRUE
"3365",365,2,25,"Postgraduate",0.751673812938509,-1.47470338448574,TRUE
"3366",366,2,33,"High School Graduate",0.29607674292727,-6.0938152206999,TRUE
"3367",367,2,47,"College Graduate",1.36677785545451,-22.8341897155684,TRUE
"3368",368,2,31,"Postgraduate",1.98501790757831,-6.75714993977436,TRUE
"3369",369,2,49,"High School Graduate",1.70678613886154,-28.3752819745216,TRUE
"3370",370,2,24,"High School Graduate",0.0414731149942445,-2.00908956632778,TRUE
"3371",371,2,37,"Some College",0.570180631092646,-12.0240497168955,TRUE
"3372",372,2,50,"Postgraduate",0.173523369801049,NA,FALSE
"3373",373,2,26,"Some College",-0.997856767571094,-1.3654764286933,TRUE
"3374",374,2,38,"Some College",-0.113543747864126,-12.6346939063797,TRUE
"3375",375,2,39,"College Graduate",0.798103027293422,-12.684824945756,TRUE
"3376",376,2,49,"High School Graduate",1.39788677387648,-28.8876538675751,TRUE
"3377",377,2,42,"Some College",0.891736237424615,-17.5552657900565,TRUE
"3378",378,2,47,"College Graduate",-0.496980177272902,-25.4201037065166,TRUE
"3379",379,2,40,"Some College",-0.999956236150806,-15.429380039641,TRUE
"3380",380,2,51,"Some College",0.833779061518718,NA,FALSE
"3381",381,2,45,"Postgraduate",0.582969732717081,-20.313339317174,TRUE
"3382",382,2,45,"College Graduate",0.839006237762458,-21.5739767744304,TRUE
"3383",383,2,34,"College Graduate",1.28283704911922,-10.6470940704037,TRUE
"3384",384,2,51,"College Graduate",0.769809577173032,NA,FALSE
"3385",385,2,37,"High School Graduate",-0.593420357214344,-11.2789658782567,TRUE
"3386",386,2,37,"High School Graduate",-0.31920887157612,-11.7769602328216,TRUE
"3387",387,2,46,"Postgraduate",0.447265591609514,-21.5985443236069,TRUE
"3388",388,2,38,"High School Graduate",-0.845567512835853,-13.0379032494112,TRUE
"3389",389,2,25,"College Graduate",2.09514073558147,-1.02821383900923,TRUE
"3390",390,2,31,"College Graduate",1.33176961868497,-5.1564292034134,TRUE
